ID,Age,Gender,Name,Birth,Race,Home City,Home State,Amount Spent,Estimated Income,Destination
2646,45,Female,Customer 2646,1988-08-16,Black,Houston,Texas,8619.8,142091.3,Europe
2647,25,Male,Customer 2647,1970-04-25,Black,Seattle,Washington,6160.23,103239.5,Middle East & Africa
2648,35,Male,Customer 2648,1969-04-23,Hispanic,Las Vegas,Nevada,6729.07,84841.76,Hawaii
2649,32,Female,Customer 2649,1955-09-17,White,Nashville,Tennessee,6412.76,80871.5,Alaska
2650,43,Female,Customer 2650,1959-01-25,Other,Miami,Florida,9001.02,122229.16,Europe
2651,24,Female,Customer 2651,2000-03-25,Black,Houston,Texas,8197.0,135408.69,Europe
2652,46,Male,Customer 2652,1990-02-01,Black,New York,New York,4975.49,37424.42,South America
2653,47,Male,Customer 2653,2000-03-10,Other,Atlanta,Georgia,2532.64,103953.25,Alaska
2654,59,Female,Customer 2654,1957-02-05,Other,Nashville,Tennessee,8180.22,104001.87,Hawaii
2655,72,Female,Customer 2655,1965-01-09,Hispanic,Los Angeles,California,2691.01,114544.8,Europe
2656,26,Male,Customer 2656,1957-02-12,Asian,Houston,Texas,4099.15,29785.99,Europe
2657,37,Male,Customer 2657,1973-08-08,White,Chicago,Illinois,2411.73,42458.01,Alaska
2658,23,Male,Customer 2658,1955-01-08,Black,Denver,Colorado,6324.76,76568.34,Middle East & Africa
2659,62,Male,Customer 2659,1997-08-19,White,Atlanta,Georgia,7842.49,48792.77,Asia
2660,26,Male,Customer 2660,1970-12-09,Hispanic,Houston,Texas,5801.61,78989.96,Europe
2661,19,Female,Customer 2661,1980-07-13,Black,Seattle,Washington,7295.69,140551.54,Middle East & Africa
2662,75,Male,Customer 2662,1984-04-23,Black,Austin,Texas,2141.8,52172.54,Europe
2663,55,Male,Customer 2663,1986-10-16,Black,Houston,Texas,9623.6,121532.33,Alaska
2664,49,Female,Customer 2664,2000-09-26,Asian,Houston,Texas,9988.5,129448.74,South America
2665,49,Female,Customer 2665,1955-06-18,Other,Chicago,Illinois,9098.98,119698.37,South America
2666,41,Male,Customer 2666,1969-10-17,Other,Houston,Texas,6429.79,96707.0,Europe
2667,36,Male,Customer 2667,1961-07-20,Black,Las Vegas,Nevada,8671.69,123611.09,Asia
2668,42,Male,Customer 2668,1981-11-02,White,Denver,Colorado,6732.81,73266.18,South America
2669,46,Female,Customer 2669,1974-12-28,White,Austin,Texas,8077.97,94651.89,South America
2670,47,Female,Customer 2670,1984-02-23,Other,San Diego,California,8176.68,65681.54,Middle East & Africa
2671,26,Male,Customer 2671,1995-12-09,Other,Chicago,Illinois,9151.69,79337.88,Alaska
2672,29,Female,Customer 2672,2000-12-22,Asian,Boston,Massachusetts,3174.07,92938.51,Middle East & Africa
2673,61,Female,Customer 2673,1962-04-23,Asian,Boston,Massachusetts,3222.78,112444.12,South America
2674,77,Male,Customer 2674,1983-10-22,Hispanic,Portland,Oregon,2370.01,51935.79,South America
2675,75,Male,Customer 2675,1979-01-05,White,Las Vegas,Nevada,4706.46,112986.79,Middle East & Africa
2676,25,Male,Customer 2676,1972-12-02,Asian,Seattle,Washington,9777.11,109898.52,Hawaii
2677,59,Female,Customer 2677,1968-03-24,Hispanic,Denver,Colorado,7574.11,126749.74,Middle East & Africa
2678,18,Male,Customer 2678,2004-10-23,Black,Portland,Oregon,5698.82,100031.67,Hawaii
2679,45,Female,Customer 2679,1984-07-15,Black,Phoenix,Arizona,4786.5,126031.37,Alaska
2680,46,Female,Customer 2680,1950-09-11,Other,Nashville,Tennessee,3267.43,70366.48,Hawaii
2681,78,Male,Customer 2681,1990-11-01,Black,Miami,Florida,1467.52,29856.96,South America
2682,61,Male,Customer 2682,2001-11-05,Hispanic,Boston,Massachusetts,1759.17,60258.15,Asia
2683,71,Female,Customer 2683,1953-08-09,Asian,Denver,Colorado,1509.5,113524.6,Alaska
2684,58,Female,Customer 2684,2004-12-14,Black,Phoenix,Arizona,8543.6,133330.07,Alaska
2685,37,Male,Customer 2685,1998-12-02,Black,Houston,Texas,9093.48,24305.51,Asia
2686,45,Female,Customer 2686,1990-02-23,White,New Orleans,Louisiana,6568.07,53532.21,Hawaii
2687,20,Male,Customer 2687,1964-11-11,Black,Austin,Texas,2607.88,143055.12,Asia
2688,55,Female,Customer 2688,1986-03-21,Black,Las Vegas,Nevada,1266.99,104787.53,South America
2689,65,Male,Customer 2689,1984-09-24,Other,Houston,Texas,2973.14,30858.13,Alaska
2690,42,Female,Customer 2690,1989-09-10,Other,Boston,Massachusetts,9930.94,62879.2,South America
2691,61,Female,Customer 2691,1986-10-06,White,Miami,Florida,4264.8,124299.9,Alaska
2692,43,Female,Customer 2692,1956-04-07,Black,Austin,Texas,6322.21,112633.29,Asia
2693,37,Female,Customer 2693,1976-06-05,Asian,San Diego,California,9103.64,51095.9,Europe
2694,26,Female,Customer 2694,1973-12-13,Other,New Orleans,Louisiana,2705.83,93780.1,Europe
2695,27,Male,Customer 2695,1971-12-16,Other,San Antonio,Texas,8594.87,37126.46,Middle East & Africa
2696,62,Female,Customer 2696,1956-08-02,White,New Orleans,Louisiana,3658.42,26007.67,Middle East & Africa
2697,21,Female,Customer 2697,1981-02-14,Asian,Seattle,Washington,1453.02,119325.82,Alaska
2698,59,Male,Customer 2698,2001-08-08,Black,Philadelphia,Pennsylvania,1760.31,104509.11,South America
2699,77,Male,Customer 2699,1983-06-02,Other,Portland,Oregon,2831.15,131400.86,Middle East & Africa
2700,71,Female,Customer 2700,1989-05-02,White,Philadelphia,Pennsylvania,2074.52,139706.22,Hawaii
2701,80,Male,Customer 2701,1994-11-02,Asian,San Antonio,Texas,7342.4,29644.84,Hawaii
2702,27,Male,Customer 2702,1974-09-17,White,San Diego,California,1782.64,102337.5,Hawaii
2703,38,Male,Customer 2703,2003-08-24,Black,New Orleans,Louisiana,7707.1,47779.31,Hawaii
2704,53,Female,Customer 2704,1960-01-19,Black,Chicago,Illinois,9183.57,66234.68,Middle East & Africa
2705,19,Male,Customer 2705,1962-03-18,Other,Dallas,Texas,6049.37,50838.41,Alaska
2706,53,Male,Customer 2706,1963-02-15,White,Chicago,Illinois,2620.0,68752.06,Alaska
2707,73,Male,Customer 2707,1975-11-28,Hispanic,Phoenix,Arizona,8704.31,96799.62,Hawaii
2708,78,Female,Customer 2708,1963-03-04,Other,New York,New York,1321.58,87514.17,Europe
2709,40,Male,Customer 2709,1971-04-15,White,Las Vegas,Nevada,8279.75,102163.02,Middle East & Africa
2710,56,Male,Customer 2710,1959-02-17,Black,Portland,Oregon,6745.21,57284.92,Asia
2711,18,Female,Customer 2711,2002-01-15,Black,Dallas,Texas,3075.6,77503.49,South America
2712,36,Male,Customer 2712,1963-10-15,Other,Las Vegas,Nevada,3678.43,49824.56,Europe
2713,69,Female,Customer 2713,1956-06-11,Other,Houston,Texas,1852.16,44304.28,Europe
2714,37,Male,Customer 2714,1963-10-27,Black,Denver,Colorado,6300.26,106195.01,Asia
2715,64,Male,Customer 2715,1951-03-19,Black,Houston,Texas,1809.32,65580.65,Hawaii
2716,39,Female,Customer 2716,1951-01-03,Asian,Austin,Texas,2385.72,55298.46,Europe
2717,32,Male,Customer 2717,1988-01-05,Black,Miami,Florida,7456.68,104627.49,Europe
2718,40,Male,Customer 2718,1964-10-08,Hispanic,Nashville,Tennessee,6929.25,24050.34,South America
2719,38,Female,Customer 2719,1989-04-09,Black,Austin,Texas,2608.64,48644.81,South America
2720,24,Male,Customer 2720,1998-08-06,Asian,Boston,Massachusetts,1797.7,68077.96,Middle East & Africa
2721,77,Male,Customer 2721,2002-07-27,Hispanic,Los Angeles,California,4949.0,126567.73,South America
2722,37,Female,Customer 2722,1993-01-14,White,Philadelphia,Pennsylvania,1667.6,128852.98,Asia
2723,38,Female,Customer 2723,1964-08-12,Hispanic,Philadelphia,Pennsylvania,1835.24,49677.53,Europe
2724,62,Female,Customer 2724,1965-07-20,Other,Seattle,Washington,2489.75,87425.25,Middle East & Africa
2725,67,Male,Customer 2725,1958-01-24,Other,New York,New York,8251.26,94070.47,Europe
2726,79,Male,Customer 2726,1962-05-20,White,Nashville,Tennessee,7634.55,59349.52,Alaska
2727,26,Female,Customer 2727,1995-03-27,White,Nashville,Tennessee,7949.46,137214.26,Middle East & Africa
2728,58,Female,Customer 2728,1979-06-18,Black,Denver,Colorado,1121.69,71998.56,Asia
2729,77,Female,Customer 2729,1973-06-20,Other,Dallas,Texas,6429.97,70090.12,Middle East & Africa
2730,30,Male,Customer 2730,1970-07-07,Other,Chicago,Illinois,5743.35,93789.98,Alaska
2731,76,Female,Customer 2731,1991-10-06,Asian,Las Vegas,Nevada,1052.04,95976.52,Europe
2732,32,Female,Customer 2732,1988-01-20,Other,San Francisco,California,2246.78,145283.35,Hawaii
2733,68,Female,Customer 2733,1983-01-15,Asian,Denver,Colorado,5861.62,67890.98,South America
2734,33,Female,Customer 2734,1973-04-12,Other,Phoenix,Arizona,3566.59,107403.45,Middle East & Africa
2735,43,Male,Customer 2735,1963-06-08,White,San Antonio,Texas,8183.12,124956.39,Asia
2736,25,Female,Customer 2736,2000-12-15,Black,Dallas,Texas,1607.19,103612.74,South America
2737,62,Male,Customer 2737,1985-08-23,Asian,San Diego,California,7779.06,89437.76,Asia
2738,45,Male,Customer 2738,1994-06-16,Other,Miami,Florida,5318.95,149356.93,Asia
2739,73,Male,Customer 2739,1982-11-07,White,Chicago,Illinois,3438.55,147062.89,Europe
2740,76,Male,Customer 2740,1953-01-02,Asian,San Antonio,Texas,6190.47,51862.09,Alaska
2741,66,Male,Customer 2741,1952-05-11,Black,Atlanta,Georgia,4857.62,74412.73,Alaska
2742,33,Male,Customer 2742,1962-09-07,Asian,Seattle,Washington,4670.34,104775.03,Hawaii
2743,64,Male,Customer 2743,1976-01-13,White,Dallas,Texas,9395.46,139415.69,Middle East & Africa
2744,75,Male,Customer 2744,1987-07-01,Asian,Philadelphia,Pennsylvania,5150.82,111236.82,Hawaii
2745,24,Male,Customer 2745,2003-05-19,White,Philadelphia,Pennsylvania,1123.59,145724.18,Asia
2746,66,Female,Customer 2746,1965-12-14,Hispanic,San Antonio,Texas,2904.32,144922.56,Middle East & Africa
2747,25,Female,Customer 2747,1993-07-28,Black,San Diego,California,7569.82,140217.71,Middle East & Africa
2748,24,Female,Customer 2748,1976-12-16,Asian,Portland,Oregon,7480.87,60681.39,Middle East & Africa
2749,68,Female,Customer 2749,1971-07-14,Other,Boston,Massachusetts,2258.37,46810.65,Asia
2750,55,Female,Customer 2750,2005-09-17,White,Portland,Oregon,3688.72,42178.9,South America
2751,42,Male,Customer 2751,1994-02-11,Black,San Francisco,California,3108.85,110904.53,Middle East & Africa
2752,78,Male,Customer 2752,1981-08-04,Other,Los Angeles,California,7560.68,130885.22,Alaska
2753,53,Female,Customer 2753,1988-07-02,Asian,Seattle,Washington,6316.03,50087.53,Middle East & Africa
2754,66,Female,Customer 2754,1971-03-25,Asian,Dallas,Texas,2148.26,58418.51,Asia
2755,52,Male,Customer 2755,1996-08-19,Other,Chicago,Illinois,3402.72,24055.61,Alaska
2756,40,Female,Customer 2756,1972-03-07,Hispanic,Boston,Massachusetts,1487.22,59823.53,South America
2757,75,Male,Customer 2757,1996-12-18,Hispanic,Boston,Massachusetts,4249.63,76252.39,South America
2758,73,Male,Customer 2758,1964-09-02,Black,New York,New York,4366.78,112857.25,Hawaii
2759,33,Female,Customer 2759,1960-07-03,Black,New Orleans,Louisiana,2121.55,88569.04,Alaska
2760,22,Female,Customer 2760,1955-05-09,Asian,Phoenix,Arizona,7116.87,28129.53,Asia
2761,34,Male,Customer 2761,1980-02-01,Other,Boston,Massachusetts,3112.86,79605.39,Hawaii
2762,56,Male,Customer 2762,1956-09-11,Black,Denver,Colorado,7879.03,102471.98,South America
2763,32,Male,Customer 2763,1996-06-17,Hispanic,Nashville,Tennessee,7173.23,101898.57,South America
2764,20,Male,Customer 2764,1951-04-28,White,Denver,Colorado,1539.36,21013.59,Middle East & Africa
2765,63,Male,Customer 2765,1972-08-11,Asian,San Antonio,Texas,9641.11,30247.95,Alaska
2766,50,Female,Customer 2766,1986-11-28,Asian,Atlanta,Georgia,1774.84,34867.52,South America
2767,78,Male,Customer 2767,1985-09-03,Asian,Las Vegas,Nevada,9952.73,48726.01,Hawaii
2768,44,Male,Customer 2768,1997-01-14,Other,San Francisco,California,7177.28,115422.14,Middle East & Africa
2769,59,Female,Customer 2769,1970-04-03,Hispanic,Portland,Oregon,9608.33,21420.19,Alaska
2770,43,Female,Customer 2770,2000-03-05,Hispanic,Los Angeles,California,2780.06,53111.34,Middle East & Africa
2771,70,Female,Customer 2771,2005-12-10,Other,Las Vegas,Nevada,5338.51,32209.99,South America
2772,55,Male,Customer 2772,1981-07-01,White,Denver,Colorado,6269.55,137689.65,South America
2773,26,Female,Customer 2773,1968-06-03,Other,Phoenix,Arizona,3957.12,78255.53,South America
2774,44,Male,Customer 2774,2002-06-05,Hispanic,Nashville,Tennessee,7014.16,121216.66,Middle East & Africa
2775,37,Male,Customer 2775,1993-02-14,Hispanic,Denver,Colorado,2891.49,69951.98,Alaska
2776,44,Female,Customer 2776,2003-05-09,White,New York,New York,9055.84,139302.35,Asia
2777,26,Female,Customer 2777,1965-03-05,Asian,Dallas,Texas,2435.95,113229.68,Middle East & Africa
2778,60,Female,Customer 2778,2003-06-22,Asian,Austin,Texas,9601.35,33431.63,Alaska
2779,37,Female,Customer 2779,1974-03-20,White,Phoenix,Arizona,1698.49,85716.93,Middle East & Africa
2780,62,Female,Customer 2780,2002-05-24,Asian,San Diego,California,3938.03,66165.24,Hawaii
2781,74,Female,Customer 2781,1988-09-21,Black,Los Angeles,California,4901.47,59737.1,Europe
2782,24,Female,Customer 2782,2000-05-05,White,Denver,Colorado,2084.83,132178.78,Alaska
2783,53,Male,Customer 2783,1981-09-02,Black,San Diego,California,5395.15,118586.26,Middle East & Africa
2784,46,Female,Customer 2784,1955-06-17,Black,Atlanta,Georgia,7684.85,125451.09,Alaska
2785,18,Male,Customer 2785,1978-07-03,Hispanic,San Antonio,Texas,2332.24,109422.76,Middle East & Africa
2786,65,Male,Customer 2786,1990-05-14,Other,Philadelphia,Pennsylvania,5958.33,31984.33,South America
2787,76,Male,Customer 2787,1963-11-11,Asian,San Antonio,Texas,4484.19,26286.86,Middle East & Africa
2788,39,Female,Customer 2788,1963-01-02,Asian,Miami,Florida,6029.88,38694.28,South America
2789,34,Female,Customer 2789,1957-01-17,Black,Houston,Texas,8431.54,121669.66,Asia
2790,65,Female,Customer 2790,1964-07-04,Black,Portland,Oregon,9173.93,106454.89,Asia
2791,53,Male,Customer 2791,1987-09-19,Asian,Philadelphia,Pennsylvania,1950.7,30900.49,Middle East & Africa
2792,71,Female,Customer 2792,1981-11-22,Black,Houston,Texas,3813.38,73613.17,Alaska
2793,75,Female,Customer 2793,1978-07-16,Hispanic,New Orleans,Louisiana,1478.02,28614.4,Europe
2794,75,Male,Customer 2794,1952-09-02,Other,Austin,Texas,2975.22,78204.57,Asia
2795,56,Female,Customer 2795,1963-05-20,Hispanic,Boston,Massachusetts,7540.03,92646.19,Europe
2796,28,Male,Customer 2796,1973-08-08,Asian,Las Vegas,Nevada,4999.39,74182.24,Europe
2797,41,Male,Customer 2797,1992-10-11,Other,Las Vegas,Nevada,5717.78,105333.5,Hawaii
2798,67,Female,Customer 2798,1978-10-26,Asian,Miami,Florida,2988.43,48587.2,Asia
2799,46,Male,Customer 2799,1985-07-09,Hispanic,New Orleans,Louisiana,9268.47,41006.21,Middle East & Africa
2800,50,Female,Customer 2800,2005-12-21,Asian,Portland,Oregon,6960.14,77907.85,Asia
2801,66,Male,Customer 2801,2002-07-10,Black,Phoenix,Arizona,6425.1,120055.67,South America
2802,39,Female,Customer 2802,1996-02-07,Hispanic,Boston,Massachusetts,8106.86,123608.02,Asia
2803,48,Male,Customer 2803,1983-10-25,Other,Atlanta,Georgia,8206.48,20184.91,Alaska
2804,59,Female,Customer 2804,1968-01-01,Other,San Francisco,California,9701.84,102049.73,Europe
2805,39,Female,Customer 2805,1951-06-22,Asian,San Diego,California,8166.47,46379.35,Asia
2806,52,Female,Customer 2806,1978-09-06,White,Las Vegas,Nevada,4087.67,111869.88,Middle East & Africa
2807,35,Female,Customer 2807,1955-07-02,Other,New Orleans,Louisiana,2717.4,26783.5,Hawaii
2808,19,Male,Customer 2808,1966-04-10,Other,Seattle,Washington,2698.5,34823.95,Middle East & Africa
2809,34,Female,Customer 2809,1964-09-04,Asian,Seattle,Washington,6038.85,141993.65,Asia
2810,50,Male,Customer 2810,1971-11-28,Hispanic,San Diego,California,5084.5,130682.32,Europe
2811,31,Male,Customer 2811,1952-08-05,Black,San Diego,California,9858.04,134911.32,Asia
2812,37,Female,Customer 2812,1954-01-05,Hispanic,Dallas,Texas,7411.99,139804.15,Asia
2813,72,Female,Customer 2813,1995-05-26,Black,Dallas,Texas,9351.39,108266.82,South America
2814,75,Male,Customer 2814,1980-08-27,Asian,Denver,Colorado,6500.7,148586.0,Europe
2815,27,Female,Customer 2815,2002-04-01,Black,San Francisco,California,9810.68,76727.7,Hawaii
2816,58,Male,Customer 2816,2003-10-11,Black,Boston,Massachusetts,3832.88,142454.51,Hawaii
2817,20,Female,Customer 2817,1978-03-27,Other,Seattle,Washington,8705.1,50443.06,Middle East & Africa
2818,18,Male,Customer 2818,1992-06-24,Asian,Houston,Texas,7253.55,105796.53,Asia
2819,54,Male,Customer 2819,1995-08-23,Black,San Antonio,Texas,8867.49,71792.47,Middle East & Africa
2820,67,Male,Customer 2820,1977-09-02,White,Portland,Oregon,9609.04,84847.52,Alaska
2821,62,Female,Customer 2821,1979-01-18,Hispanic,New Orleans,Louisiana,6360.88,101709.52,Hawaii
2822,67,Female,Customer 2822,1959-12-10,Other,Phoenix,Arizona,3933.68,62930.51,Middle East & Africa
2823,46,Male,Customer 2823,1999-06-17,Black,Miami,Florida,5848.0,122048.04,Middle East & Africa
2824,61,Male,Customer 2824,1991-04-06,Black,San Francisco,California,1401.86,54227.13,Middle East & Africa
2825,53,Female,Customer 2825,1981-05-12,Black,Portland,Oregon,9387.51,120220.4,Alaska
2826,22,Male,Customer 2826,1997-08-17,Hispanic,Houston,Texas,4464.12,82387.47,Middle East & Africa
2827,42,Male,Customer 2827,1972-10-17,Black,Boston,Massachusetts,6465.21,108335.39,Middle East & Africa
2828,48,Male,Customer 2828,1961-11-03,Black,Miami,Florida,2079.51,72960.52,South America
2829,27,Female,Customer 2829,2000-08-22,White,Denver,Colorado,5549.4,80225.99,Europe
2830,80,Female,Customer 2830,1997-02-01,Hispanic,Portland,Oregon,6668.96,23406.07,Europe
2831,25,Female,Customer 2831,1967-01-12,Black,Seattle,Washington,4213.4,92460.87,South America
2832,42,Male,Customer 2832,1983-05-24,Asian,San Diego,California,4555.37,54468.78,Middle East & Africa
2833,73,Male,Customer 2833,1967-07-11,Hispanic,New Orleans,Louisiana,6874.1,104188.84,Asia
2834,40,Male,Customer 2834,1993-08-26,Black,Phoenix,Arizona,2265.75,127700.53,South America
2835,50,Female,Customer 2835,1955-08-28,Other,Atlanta,Georgia,1191.9,137509.41,South America
2836,26,Male,Customer 2836,1955-04-25,White,Las Vegas,Nevada,2969.52,146097.36,Alaska
2837,79,Female,Customer 2837,1961-11-08,Hispanic,New York,New York,2397.79,125519.25,Alaska
2838,44,Male,Customer 2838,1983-10-28,Asian,New Orleans,Louisiana,2172.29,146705.71,South America
2839,40,Male,Customer 2839,2002-02-27,White,San Diego,California,6015.05,55141.16,Middle East & Africa
2840,60,Male,Customer 2840,1990-01-28,Other,Denver,Colorado,8897.52,138542.53,Europe
2841,53,Male,Customer 2841,1997-07-22,White,Austin,Texas,9334.87,144673.51,Hawaii
2842,36,Female,Customer 2842,1989-02-10,White,Atlanta,Georgia,4685.18,75729.8,Alaska
2843,36,Male,Customer 2843,1966-04-28,Other,Miami,Florida,2335.6,127178.1,Hawaii
2844,46,Female,Customer 2844,1957-09-12,Black,New Orleans,Louisiana,6472.48,91220.41,Alaska
2845,43,Male,Customer 2845,1984-02-19,Black,Atlanta,Georgia,4682.41,90468.9,Hawaii
2846,41,Female,Customer 2846,1987-05-08,Asian,Houston,Texas,4682.39,49795.57,South America
2847,39,Female,Customer 2847,1961-02-04,Asian,Phoenix,Arizona,8401.39,56683.35,Alaska
2848,62,Male,Customer 2848,1953-07-27,Black,Las Vegas,Nevada,2033.73,64446.71,Europe
2849,51,Male,Customer 2849,1966-12-12,Hispanic,Portland,Oregon,5449.36,120912.74,South America
2850,79,Female,Customer 2850,1969-10-02,Asian,Phoenix,Arizona,1436.19,118156.91,Europe
2851,52,Female,Customer 2851,1981-10-04,Black,San Francisco,California,5430.83,34766.98,Asia
2852,41,Male,Customer 2852,1971-06-08,Black,San Antonio,Texas,4675.98,86482.73,Hawaii
2853,65,Male,Customer 2853,1951-02-24,Other,San Francisco,California,1753.94,70012.22,Middle East & Africa
2854,80,Female,Customer 2854,1993-02-26,Black,Atlanta,Georgia,7266.93,40005.48,Asia
2855,75,Female,Customer 2855,1950-10-02,Hispanic,Miami,Florida,8108.21,149976.87,Europe
2856,21,Female,Customer 2856,1950-02-17,Other,Dallas,Texas,7322.12,145779.5,Middle East & Africa
2857,27,Male,Customer 2857,1989-12-26,Asian,San Francisco,California,4513.4,91148.08,South America
2858,31,Male,Customer 2858,1951-09-11,White,New Orleans,Louisiana,8967.45,110497.18,South America
